#HIGHSPEED 4
Timestamp (UTC)	AIS Source	Speed (kn)	Latitude (°)	Longitude (°)	Course (°)	Name
2015-09-03 16:44	T-AIS	35.8	35.7223	25.08745	170
2015-09-03 16:46	T-AIS	35.3	35.70277	25.0917	169
2015-09-03 16:48	T-AIS	35.6	35.68335	25.09604	170
2015-09-03 16:50	T-AIS	35.8	35.66406	25.09999	171
2015-09-03 16:52	T-AIS	35.8	35.6427	25.10428	171
2015-09-03 16:54	T-AIS	35.3	35.62325	25.10819	172
2015-09-03 16:56	T-AIS	35.8	35.6034	25.11193	170
2015-09-03 16:59	T-AIS	35.2	35.5743	25.1177	171
2015-09-03 17:02	T-AIS	35.1	35.54425	25.12343	170
2015-09-03 17:05	T-AIS	35.9	35.51212	25.1294	172
2015-09-03 17:08	T-AIS	35.9	35.48721	25.1338	171
2015-09-03 17:10	T-AIS	35.6	35.46734	25.13748	172
2015-09-03 17:12	T-AIS	36.2	35.44739	25.14084	171
2015-09-03 17:14	T-AIS	36.2	35.42751	25.14456	172
2015-09-03 17:16	T-AIS	35.3	35.40782	25.14828	171
2015-09-03 17:18	T-AIS	35.8	35.38847	25.15288	169
2015-09-03 17:20	T-AIS	33.7	35.36985	25.15715	174
2015-09-03 17:22	T-AIS	25.8	35.35222	25.1577	210
2015-09-03 17:24	T-AIS	10.2	35.34903	25.15004	249
2015-09-03 17:26	T-AIS	7.2	35.34661	25.14467	215
2015-09-03 17:30	T-AIS	3.1	35.34396	25.14315	163
2015-09-03 17:33	T-AIS	0.1	35.343	25.14328	169
2015-09-03 17:54	T-AIS	0	35.34301	25.14326	259
2015-09-03 18:18	T-AIS	0	35.34301	25.14328	103
